"Id_Cliente","Vol_Entrega","Latitud","Longitud","Zona"
3560,4,20.485279,-98.136157,6
3561,1,20.5181,-98.1316,3
3562,2,20.451214,-98.272421,1
3563,2,20.543112,-98.143879,3
3564,10,20.442853,-98.157433,6
3565,24,20.484033,-98.157071,6
3566,6,20.518071,-98.135171,3
3567,22,20.4807,-98.1456,6
3568,26,20.551461,-98.14372,3
3569,7,20.473192,-98.191263,6
3570,2,20.561168,-98.14215,3
3571,16,20.4818,-98.1626,6
3572,8,20.516339,-98.173945,2
3573,1,20.474379,-98.224769,4
3574,4,20.481654,-98.283407,1
3575,4,20.534023,-98.131136,1
3575,4,20.534023,-98.131136,6
3576,2,20.5268,-98.1356,3
3577,2,20.493773,-98.146566,6
3578,10,20.5806,-98.137,3
3579,3,20.530772,-98.180465,2
3580,11,20.56285,-98.184934,5
3581,12,20.5014,-98.1884,2
3582,2,20.490668,-98.234846,4
3583,2,20.534255,-98.218709,4
3584,14,20.47796,-98.24913,1
3585,21,20.531881,-98.138847,3
3586,12,20.529976,-98.205678,5
3587,14,20.493097,-98.219576,4
3588,17,20.478326,-98.242853,1
3588,17,20.478326,-98.242853,6
3589,13,20.546622,-98.161668,3
3590,14,20.535727,-98.154225,3
3591,24,20.500553,-98.27789,1
3592,1,20.538793,-98.143349,3
3593,10,20.528856,-98.162346,2
3594,2,20.5302,-98.1447,3
3595,5,20.467979,-98.132777,6
3596,1,20.570813,-98.194821,5
3597,1,20.519507,-98.220339,4
3598,2,20.536774,-98.212955,5
3599,17,20.49561,-98.152466,2
3600,9,20.553,-98.1569,3
3601,8,20.5447,-98.1227,3
3602,3,20.539655,-98.226042,4
3603,4,20.5006,-98.1949,2
3604,2,20.508876,-98.271799,1
3605,19,20.5715,-98.1338,3
3606,16,20.52996,-98.166058,2
3607,1,20.5433,-98.1292,3
3608,2,20.504251,-98.293776,1
3609,15,20.461492,-98.207815,4
3610,15,20.520626,-98.181103,2
3611,75,20.520627,-98.189161,2
3612,5,20.546699,-98.139006,3
3613,23,20.534895,-98.167025,2
3614,2,20.532,-98.1278,3
3615,4,20.545123,-98.163692,3
3616,0,20.525839,-98.240284,4
3617,11,20.5167,-98.1741,2
3618,1,20.4764,-98.1686,6
3619,16,20.535741,-98.182023,2
3620,1,20.511046,-98.203215,4
3621,15,20.558651,-98.149706,3
3622,2,20.5413,-98.1573,3
3623,6,20.5092,-98.128,3
3624,31,20.5134,-98.1545,2
3625,18.5,20.521772,-98.166209,1
3625,18.5,20.521772,-98.166209,6
